文件路徑: data/RS307/2_0036.jpg, label: [0, 2, 35]
文件路徑: data/RS307/0.5_0207.jpg, label: [0, 0, 206]
文件路徑: data/RS307/0.5_0354.jpg, label: [0, 0, 353]
文件路徑: data/RS307/0.5_0139.jpg, label: [0, 0, 138]
文件路徑: data/RS307/0.5_0206.jpg, label: [0, 0, 205]
文件路徑: data/RS307/1_0089.jpg, label: [0, 1, 88]
文件路徑: data/RS307/0.5_0186.jpg, label: [0, 0, 185]
文件路徑: data/RS307/2_0222.jpg, label: [0, 2, 221]
文件路徑: data/RS307/0.5_0219.jpg, label: [0, 0, 218]
文件路徑: data/RS307/1_0239.jpg, label: [0, 1, 238]
文件路徑: data/RS307/1_0325.jpg, label: [0, 1, 324]
文件路徑: data/RS307/2_0079.jpg, label: [0, 2, 78]
文件路徑: data/RS307/2_0034.jpg, label: [0, 2, 33]
文件路徑: data/RS307/2_0297.jpg, label: [0, 2, 296]
文件路徑: data/RS307/1_0193.jpg, label: [0, 1, 192]
文件路徑: data/RS307/0.5_0034.jpg, label: [0, 0, 33]
文件路徑: data/RS307/1_0164.jpg, label: [0, 1, 163]
文件路徑: data/RS307/1_0203.jpg, label: [0, 1, 202]
文件路徑: data/RS307/1_0271.jpg, label: [0, 1, 270]
文件路徑: data/RS307/0.5_0359.jpg, label: [0, 0, 358]
文件路徑: data/RS307/0.5_0339.jpg, label: [0, 0, 338]
文件路徑: data/RS307/1_0072.jpg, label: [0, 1, 71]
文件路徑: data/RS307/1_0107.jpg, label: [0, 1, 106]
文件路徑: data/RS307/0.5_0016.jpg, label: [0, 0, 15]
文件路徑: data/RS307/2_0344.jpg, label: [0, 2, 343]
文件路徑: data/RS307/0.5_0018.jpg, label: [0, 0, 17]
文件路徑: data/RS307/1_0327.jpg, label: [0, 1, 326]
文件路徑: data/RS307/1_0215.jpg, label: [0, 1, 214]
文件路徑: data/RS307/1_0013.jpg, label: [0, 1, 12]
文件路徑: data/RS307/0.5_0257.jpg, label: [0, 0, 256]
文件路徑: data/RS307/1_0256.jpg, label: [0, 1, 255]
文件路徑: data/RS307/0.5_0120.jpg, label: [0, 0, 119]
文件路徑: data/RS307/1_0075.jpg, label: [0, 1, 74]
文件路徑: data/RS307/2_0096.jpg, label: [0, 2, 95]
文件路徑: data/RS307/1_0030.jpg, label: [0, 1, 29]
文件路徑: data/RS307/1_0232.jpg, label: [0, 1, 231]
文件路徑: data/RS307/1_0051.jpg, label: [0, 1, 50]
文件路徑: data/RS307/0.5_0006.jpg, label: [0, 0, 5]
文件路徑: data/RS307/2_0256.jpg, label: [0, 2, 255]
文件路徑: data/RS307/2_0075.jpg, label: [0, 2, 74]
文件路徑: data/RS307/0.5_0304.jpg, label: [0, 0, 303]
文件路徑: data/RS307/2_0258.jpg, label: [0, 2, 257]
文件路徑: data/RS307/0.5_0248.jpg, label: [0, 0, 247]
文件路徑: data/RS307/0.5_0191.jpg, label: [0, 0, 190]
文件路徑: data/RS307/0.5_0340.jpg, label: [0, 0, 339]
文件路徑: data/RS307/1_0004.jpg, label: [0, 1, 3]
文件路徑: data/RS307/0.5_0128.jpg, label: [0, 0, 127]
文件路徑: data/RS307/0.5_0178.jpg, label: [0, 0, 177]
文件路徑: data/RS307/1_0253.jpg, label: [0, 1, 252]
文件路徑: data/RS307/2_0127.jpg, label: [0, 2, 126]
文件路徑: data/RS307/1_0144.jpg, label: [0, 1, 143]
文件路徑: data/RS307/1_0071.jpg, label: [0, 1, 70]
文件路徑: data/RS307/1_0268.jpg, label: [0, 1, 267]
文件路徑: data/RS307/2_0351.jpg, label: [0, 2, 350]
文件路徑: data/RS307/0.5_0214.jpg, label: [0, 0, 213]
文件路徑: data/RS307/2_0108.jpg, label: [0, 2, 107]
文件路徑: data/RS307/1_0054.jpg, label: [0, 1, 53]
文件路徑: data/RS307/0.5_0054.jpg, label: [0, 0, 53]
文件路徑: data/RS307/2_0172.jpg, label: [0, 2, 171]
文件路徑: data/RS307/0.5_0240.jpg, label: [0, 0, 239]
文件路徑: data/RS307/0.5_0169.jpg, label: [0, 0, 168]
文件路徑: data/RS307/1_0247.jpg, label: [0, 1, 246]
文件路徑: data/RS307/1_0153.jpg, label: [0, 1, 152]
文件路徑: data/RS307/0.5_0297.jpg, label: [0, 0, 296]
文件路徑: data/RS307/0.5_0095.jpg, label: [0, 0, 94]
文件路徑: data/RS307/1_0305.jpg, label: [0, 1, 304]
文件路徑: data/RS307/1_0018.jpg, label: [0, 1, 17]
文件路徑: data/RS307/1_0237.jpg, label: [0, 1, 236]
文件路徑: data/RS307/1_0262.jpg, label: [0, 1, 261]
文件路徑: data/RS307/0.5_0314.jpg, label: [0, 0, 313]
文件路徑: data/RS307/2_0343.jpg, label: [0, 2, 342]
文件路徑: data/RS307/2_0314.jpg, label: [0, 2, 313]
文件路徑: data/RS307/2_0272.jpg, label: [0, 2, 271]
文件路徑: data/RS307/0.5_0057.jpg, label: [0, 0, 56]
文件路徑: data/RS307/2_0014.jpg, label: [0, 2, 13]
文件路徑: data/RS307/2_0006.jpg, label: [0, 2, 5]
文件路徑: data/RS307/2_0338.jpg, label: [0, 2, 337]
文件路徑: data/RS307/2_0072.jpg, label: [0, 2, 71]
文件路徑: data/RS307/2_0197.jpg, label: [0, 2, 196]
文件路徑: data/RS307/2_0051.jpg, label: [0, 2, 50]
文件路徑: data/RS307/1_0302.jpg, label: [0, 1, 301]
文件路徑: data/RS307/2_0105.jpg, label: [0, 2, 104]
文件路徑: data/RS307/1_0335.jpg, label: [0, 1, 334]
文件路徑: data/RS307/2_0260.jpg, label: [0, 2, 259]
文件路徑: data/RS307/2_0177.jpg, label: [0, 2, 176]
文件路徑: data/RS307/2_0016.jpg, label: [0, 2, 15]
文件路徑: data/RS307/2_0181.jpg, label: [0, 2, 180]
文件路徑: data/RS307/1_0133.jpg, label: [0, 1, 132]
文件路徑: data/RS307/2_0048.jpg, label: [0, 2, 47]
文件路徑: data/RS307/2_0324.jpg, label: [0, 2, 323]
文件路徑: data/RS307/1_0033.jpg, label: [0, 1, 32]
文件路徑: data/RS307/1_0088.jpg, label: [0, 1, 87]
文件路徑: data/RS307/0.5_0309.jpg, label: [0, 0, 308]
文件路徑: data/RS307/2_0212.jpg, label: [0, 2, 211]
文件路徑: data/RS307/0.5_0148.jpg, label: [0, 0, 147]
文件路徑: data/RS307/0.5_0278.jpg, label: [0, 0, 277]
文件路徑: data/RS307/0.5_0104.jpg, label: [0, 0, 103]
文件路徑: data/RS307/2_0211.jpg, label: [0, 2, 210]
文件路徑: data/RS307/0.5_0266.jpg, label: [0, 0, 265]
文件路徑: data/RS307/0.5_0145.jpg, label: [0, 0, 144]
文件路徑: data/RS307/2_0024.jpg, label: [0, 2, 23]
文件路徑: data/RS307/0.5_0088.jpg, label: [0, 0, 87]
文件路徑: data/RS307/0.5_0114.jpg, label: [0, 0, 113]
文件路徑: data/RS307/0.5_0089.jpg, label: [0, 0, 88]
文件路徑: data/RS307/2_0321.jpg, label: [0, 2, 320]
文件路徑: data/RS307/1_0117.jpg, label: [0, 1, 116]
文件路徑: data/RS307/1_0318.jpg, label: [0, 1, 317]
文件路徑: data/RS307/1_0190.jpg, label: [0, 1, 189]
文件路徑: data/RS307/2_0298.jpg, label: [0, 2, 297]
文件路徑: data/RS307/0.5_0125.jpg, label: [0, 0, 124]
文件路徑: data/RS307/0.5_0209.jpg, label: [0, 0, 208]
文件路徑: data/RS307/2_0125.jpg, label: [0, 2, 124]
文件路徑: data/RS307/1_0086.jpg, label: [0, 1, 85]
文件路徑: data/RS307/2_0030.jpg, label: [0, 2, 29]
文件路徑: data/RS307/2_0148.jpg, label: [0, 2, 147]
文件路徑: data/RS307/1_0160.jpg, label: [0, 1, 159]
文件路徑: data/RS307/0.5_0259.jpg, label: [0, 0, 258]
文件路徑: data/RS307/2_0123.jpg, label: [0, 2, 122]
文件路徑: data/RS307/1_0087.jpg, label: [0, 1, 86]
文件路徑: data/RS307/1_0120.jpg, label: [0, 1, 119]
文件路徑: data/RS307/1_0185.jpg, label: [0, 1, 184]
文件路徑: data/RS307/2_0053.jpg, label: [0, 2, 52]
文件路徑: data/RS307/0.5_0319.jpg, label: [0, 0, 318]
文件路徑: data/RS307/0.5_0308.jpg, label: [0, 0, 307]
文件路徑: data/RS307/2_0287.jpg, label: [0, 2, 286]
文件路徑: data/RS307/1_0281.jpg, label: [0, 1, 280]
文件路徑: data/RS307/2_0032.jpg, label: [0, 2, 31]
文件路徑: data/RS307/1_0034.jpg, label: [0, 1, 33]
文件路徑: data/RS307/1_0200.jpg, label: [0, 1, 199]
文件路徑: data/RS307/1_0255.jpg, label: [0, 1, 254]
文件路徑: data/RS307/0.5_0138.jpg, label: [0, 0, 137]
文件路徑: data/RS307/0.5_0155.jpg, label: [0, 0, 154]
文件路徑: data/RS307/1_0177.jpg, label: [0, 1, 176]
文件路徑: data/RS307/1_0337.jpg, label: [0, 1, 336]
文件路徑: data/RS307/0.5_0264.jpg, label: [0, 0, 263]
文件路徑: data/RS307/1_0358.jpg, label: [0, 1, 357]
文件路徑: data/RS307/2_0044.jpg, label: [0, 2, 43]
文件路徑: data/RS307/1_0149.jpg, label: [0, 1, 148]
文件路徑: data/RS307/2_0195.jpg, label: [0, 2, 194]
文件路徑: data/RS307/0.5_0217.jpg, label: [0, 0, 216]
文件路徑: data/RS315/2_0036.jpg, label: [1, 2, 35]
文件路徑: data/RS315/0.5_0126.jpg, label: [1, 0, 125]
文件路徑: data/RS315/0.5_0108.jpg, label: [1, 0, 107]
文件路徑: data/RS315/0.5_0254.jpg, label: [1, 0, 253]
文件路徑: data/RS315/0.5_0241.jpg, label: [1, 0, 240]
文件路徑: data/RS315/2_0070.jpg, label: [1, 2, 69]
文件路徑: data/RS315/2_0074.jpg, label: [1, 2, 73]
文件路徑: data/RS315/1_0174.jpg, label: [1, 1, 173]
文件路徑: data/RS315/0.5_0279.jpg, label: [1, 0, 278]
文件路徑: data/RS315/1_0233.jpg, label: [1, 1, 232]
文件路徑: data/RS315/1_0106.jpg, label: [1, 1, 105]
文件路徑: data/RS315/2_0318.jpg, label: [1, 2, 317]
文件路徑: data/RS315/1_0135.jpg, label: [1, 1, 134]
文件路徑: data/RS315/1_0028.jpg, label: [1, 1, 27]
文件路徑: data/RS315/0.5_0068.jpg, label: [1, 0, 67]
文件路徑: data/RS315/1_0240.jpg, label: [1, 1, 239]
文件路徑: data/RS315/1_0212.jpg, label: [1, 1, 211]
文件路徑: data/RS315/2_0092.jpg, label: [1, 2, 91]
文件路徑: data/RS315/0.5_0142.jpg, label: [1, 0, 141]
文件路徑: data/RS315/2_0286.jpg, label: [1, 2, 285]
文件路徑: data/RS315/1_0003.jpg, label: [1, 1, 2]
文件路徑: data/RS315/1_0070.jpg, label: [1, 1, 69]
文件路徑: data/RS315/1_0122.jpg, label: [1, 1, 121]
文件路徑: data/RS315/1_0014.jpg, label: [1, 1, 13]
文件路徑: data/RS315/0.5_0029.jpg, label: [1, 0, 28]
文件路徑: data/RS315/2_0121.jpg, label: [1, 2, 120]
文件路徑: data/RS315/2_0229.jpg, label: [1, 2, 228]
文件路徑: data/RS315/2_0059.jpg, label: [1, 2, 58]
文件路徑: data/RS315/1_0308.jpg, label: [1, 1, 307]
文件路徑: data/RS315/0.5_0231.jpg, label: [1, 0, 230]
文件路徑: data/RS315/2_0306.jpg, label: [1, 2, 305]
文件路徑: data/RS315/0.5_0265.jpg, label: [1, 0, 264]
文件路徑: data/RS315/1_0031.jpg, label: [1, 1, 30]
文件路徑: data/RS315/1_0226.jpg, label: [1, 1, 225]
文件路徑: data/RS315/1_0300.jpg, label: [1, 1, 299]
文件路徑: data/RS315/2_0312.jpg, label: [1, 2, 311]
文件路徑: data/RS315/0.5_0160.jpg, label: [1, 0, 159]
文件路徑: data/RS315/1_0279.jpg, label: [1, 1, 278]
文件路徑: data/RS315/2_0002.jpg, label: [1, 2, 1]
文件路徑: data/RS315/0.5_0197.jpg, label: [1, 0, 196]
文件路徑: data/RS315/0.5_0245.jpg, label: [1, 0, 244]
文件路徑: data/RS315/0.5_0127.jpg, label: [1, 0, 126]
文件路徑: data/RS315/2_0280.jpg, label: [1, 2, 279]
文件路徑: data/RS315/0.5_0159.jpg, label: [1, 0, 158]
文件路徑: data/RS315/2_0356.jpg, label: [1, 2, 355]
文件路徑: data/RS315/1_0284.jpg, label: [1, 1, 283]
文件路徑: data/RS315/0.5_0300.jpg, label: [1, 0, 299]
文件路徑: data/RS315/2_0065.jpg, label: [1, 2, 64]
文件路徑: data/RS315/1_0346.jpg, label: [1, 1, 345]
文件路徑: data/RS315/0.5_0312.jpg, label: [1, 0, 311]
文件路徑: data/RS315/1_0084.jpg, label: [1, 1, 83]
文件路徑: data/RS315/2_0329.jpg, label: [1, 2, 328]
文件路徑: data/RS315/1_0007.jpg, label: [1, 1, 6]
文件路徑: data/RS315/2_0262.jpg, label: [1, 2, 261]
文件路徑: data/RS315/1_0283.jpg, label: [1, 1, 282]
文件路徑: data/RS315/0.5_0011.jpg, label: [1, 0, 10]
文件路徑: data/RS315/2_0060.jpg, label: [1, 2, 59]
文件路徑: data/RS315/0.5_0281.jpg, label: [1, 0, 280]
文件路徑: data/RS315/0.5_0058.jpg, label: [1, 0, 57]
文件路徑: data/RS315/1_0055.jpg, label: [1, 1, 54]
文件路徑: data/RS315/0.5_0175.jpg, label: [1, 0, 174]
文件路徑: data/RS315/2_0332.jpg, label: [1, 2, 331]
文件路徑: data/RS315/2_0223.jpg, label: [1, 2, 222]
文件路徑: data/RS315/1_0100.jpg, label: [1, 1, 99]
文件路徑: data/RS315/0.5_0336.jpg, label: [1, 0, 335]
文件路徑: data/RS315/1_0221.jpg, label: [1, 1, 220]
文件路徑: data/RS315/1_0123.jpg, label: [1, 1, 122]
文件路徑: data/RS315/2_0185.jpg, label: [1, 2, 184]
文件路徑: data/RS315/1_0241.jpg, label: [1, 1, 240]
文件路徑: data/RS315/0.5_0251.jpg, label: [1, 0, 250]
文件路徑: data/RS315/2_0043.jpg, label: [1, 2, 42]
文件路徑: data/RS315/2_0132.jpg, label: [1, 2, 131]
文件路徑: data/RS315/2_0205.jpg, label: [1, 2, 204]
文件路徑: data/RS315/2_0187.jpg, label: [1, 2, 186]
文件路徑: data/RS315/0.5_0167.jpg, label: [1, 0, 166]
文件路徑: data/RS315/1_0294.jpg, label: [1, 1, 293]
文件路徑: data/RS315/0.5_0210.jpg, label: [1, 0, 209]
文件路徑: data/RS315/1_0254.jpg, label: [1, 1, 253]
文件路徑: data/RS315/2_0275.jpg, label: [1, 2, 274]
文件路徑: data/RS315/0.5_0321.jpg, label: [1, 0, 320]
文件路徑: data/RS315/1_0270.jpg, label: [1, 1, 269]
文件路徑: data/RS315/1_0015.jpg, label: [1, 1, 14]
文件路徑: data/RS315/2_0143.jpg, label: [1, 2, 142]
文件路徑: data/RS315/0.5_0313.jpg, label: [1, 0, 312]
文件路徑: data/RS315/2_0315.jpg, label: [1, 2, 314]
文件路徑: data/RS315/2_0215.jpg, label: [1, 2, 214]
文件路徑: data/RS315/2_0064.jpg, label: [1, 2, 63]
文件路徑: data/RS315/0.5_0083.jpg, label: [1, 0, 82]
文件路徑: data/RS315/1_0176.jpg, label: [1, 1, 175]
文件路徑: data/RS315/1_0213.jpg, label: [1, 1, 212]
文件路徑: data/RS315/2_0179.jpg, label: [1, 2, 178]
文件路徑: data/RS315/0.5_0033.jpg, label: [1, 0, 32]
文件路徑: data/RS315/0.5_0181.jpg, label: [1, 0, 180]
文件路徑: data/RS315/1_0091.jpg, label: [1, 1, 90]
文件路徑: data/RS315/2_0209.jpg, label: [1, 2, 208]
文件路徑: data/RS315/2_0327.jpg, label: [1, 2, 326]
文件路徑: data/RS315/1_0183.jpg, label: [1, 1, 182]
文件路徑: data/RS315/0.5_0037.jpg, label: [1, 0, 36]
文件路徑: data/RS315/2_0353.jpg, label: [1, 2, 352]
文件路徑: data/RS315/2_0101.jpg, label: [1, 2, 100]
文件路徑: data/RS315/2_0213.jpg, label: [1, 2, 212]
文件路徑: data/RS315/0.5_0136.jpg, label: [1, 0, 135]
文件路徑: data/RS315/0.5_0256.jpg, label: [1, 0, 255]
文件路徑: data/RS315/2_0224.jpg, label: [1, 2, 223]
文件路徑: data/RS315/1_0248.jpg, label: [1, 1, 247]
文件路徑: data/RS315/2_0005.jpg, label: [1, 2, 4]
文件路徑: data/RS315/2_0069.jpg, label: [1, 2, 68]
文件路徑: data/RS315/1_0236.jpg, label: [1, 1, 235]
文件路徑: data/RS315/1_0289.jpg, label: [1, 1, 288]
文件路徑: data/RS315/2_0140.jpg, label: [1, 2, 139]
文件路徑: data/RS315/0.5_0246.jpg, label: [1, 0, 245]
文件路徑: data/RS315/1_0342.jpg, label: [1, 1, 341]
文件路徑: data/RS315/2_0090.jpg, label: [1, 2, 89]
文件路徑: data/RS315/0.5_0049.jpg, label: [1, 0, 48]
文件路徑: data/RS315/0.5_0235.jpg, label: [1, 0, 234]
文件路徑: data/RS315/2_0017.jpg, label: [1, 2, 16]
文件路徑: data/RS315/0.5_0187.jpg, label: [1, 0, 186]
文件路徑: data/RS315/2_0145.jpg, label: [1, 2, 144]
文件路徑: data/RS315/2_0340.jpg, label: [1, 2, 339]
文件路徑: data/RS315/2_0113.jpg, label: [1, 2, 112]
文件路徑: data/RS315/0.5_0071.jpg, label: [1, 0, 70]
文件路徑: data/RS315/0.5_0121.jpg, label: [1, 0, 120]
文件路徑: data/RS315/1_0224.jpg, label: [1, 1, 223]
文件路徑: data/RS315/0.5_0338.jpg, label: [1, 0, 337]
文件路徑: data/RS315/0.5_0226.jpg, label: [1, 0, 225]
文件路徑: data/RS315/1_0142.jpg, label: [1, 1, 141]
文件路徑: data/RS315/0.5_0322.jpg, label: [1, 0, 321]
文件路徑: data/RS315/0.5_0317.jpg, label: [1, 0, 316]
文件路徑: data/RS315/2_0035.jpg, label: [1, 2, 34]
文件路徑: data/RS315/0.5_0176.jpg, label: [1, 0, 175]
文件路徑: data/RS315/2_0116.jpg, label: [1, 2, 115]
文件路徑: data/RS315/1_0081.jpg, label: [1, 1, 80]
文件路徑: data/RS315/0.5_0073.jpg, label: [1, 0, 72]
文件路徑: data/RS315/2_0076.jpg, label: [1, 2, 75]
文件路徑: data/RS315/2_0190.jpg, label: [1, 2, 189]
文件路徑: data/RS315/2_0201.jpg, label: [1, 2, 200]
文件路徑: data/RS315/1_0315.jpg, label: [1, 1, 314]
文件路徑: data/RS315/1_0038.jpg, label: [1, 1, 37]
文件路徑: data/RS315/1_0244.jpg, label: [1, 1, 243]
文件路徑: data/RS315/1_0058.jpg, label: [1, 1, 57]
文件路徑: data/RS315/1_0082.jpg, label: [1, 1, 81]
文件路徑: data/RS315/2_0004.jpg, label: [1, 2, 3]
文件路徑: data/RS315/1_0128.jpg, label: [1, 1, 127]
文件路徑: data/RS315/2_0274.jpg, label: [1, 2, 273]
文件路徑: data/RS315/2_0283.jpg, label: [1, 2, 282]
文件路徑: data/RS315/2_0003.jpg, label: [1, 2, 2]
文件路徑: data/RS315/1_0353.jpg, label: [1, 1, 352]
文件路徑: data/RS315/2_0031.jpg, label: [1, 2, 30]
文件路徑: data/RS315/1_0189.jpg, label: [1, 1, 188]
文件路徑: data/RS315/2_0147.jpg, label: [1, 2, 146]
文件路徑: data/RS315/1_0207.jpg, label: [1, 1, 206]
文件路徑: data/RS315/1_0331.jpg, label: [1, 1, 330]
文件路徑: data/RS315/0.5_0216.jpg, label: [1, 0, 215]
文件路徑: data/RS315/2_0058.jpg, label: [1, 2, 57]
文件路徑: data/RS315/0.5_0356.jpg, label: [1, 0, 355]
文件路徑: data/RS315/1_0282.jpg, label: [1, 1, 281]
文件路徑: data/RS315/0.5_0261.jpg, label: [1, 0, 260]
文件路徑: data/RS315/0.5_0164.jpg, label: [1, 0, 163]
文件路徑: data/RS315/1_0161.jpg, label: [1, 1, 160]
文件路徑: data/RS315/1_0192.jpg, label: [1, 1, 191]
文件路徑: data/RS315/0.5_0039.jpg, label: [1, 0, 38]
文件路徑: data/RS315/2_0301.jpg, label: [1, 2, 300]
文件路徑: data/RS315/2_0323.jpg, label: [1, 2, 322]
文件路徑: data/RS315/1_0307.jpg, label: [1, 1, 306]
文件路徑: data/RS315/0.5_0082.jpg, label: [1, 0, 81]
文件路徑: data/RS315/1_0347.jpg, label: [1, 1, 346]
文件路徑: data/RS315/1_0110.jpg, label: [1, 1, 109]
文件路徑: data/RS315/2_0235.jpg, label: [1, 2, 234]
文件路徑: data/RS315/2_0264.jpg, label: [1, 2, 263]
文件路徑: data/RS315/1_0045.jpg, label: [1, 1, 44]
文件路徑: data/RS315/2_0025.jpg, label: [1, 2, 24]
文件路徑: data/RS315/2_0265.jpg, label: [1, 2, 264]
文件路徑: data/RS315/0.5_0113.jpg, label: [1, 0, 112]
文件路徑: data/RS315/0.5_0179.jpg, label: [1, 0, 178]
文件路徑: data/RS315/1_0242.jpg, label: [1, 1, 241]
文件路徑: data/RS315/0.5_0143.jpg, label: [1, 0, 142]
文件路徑: data/RS315/1_0196.jpg, label: [1, 1, 195]
文件路徑: data/RS315/2_0081.jpg, label: [1, 2, 80]
文件路徑: data/RS315/0.5_0294.jpg, label: [1, 0, 293]
文件路徑: data/RS315/0.5_0046.jpg, label: [1, 0, 45]
文件路徑: data/RS315/1_0062.jpg, label: [1, 1, 61]
文件路徑: data/RS315/2_0326.jpg, label: [1, 2, 325]
文件路徑: data/RS315/0.5_0243.jpg, label: [1, 0, 242]
文件路徑: data/RS315/2_0174.jpg, label: [1, 2, 173]
文件路徑: data/RS315/0.5_0064.jpg, label: [1, 0, 63]
文件路徑: data/RS315/2_0311.jpg, label: [1, 2, 310]
文件路徑: data/RS315/0.5_0291.jpg, label: [1, 0, 290]
文件路徑: data/RS315/1_0170.jpg, label: [1, 1, 169]
文件路徑: data/RS315/2_0285.jpg, label: [1, 2, 284]
文件路徑: data/RS315/1_0322.jpg, label: [1, 1, 321]
文件路徑: data/RS315/0.5_0027.jpg, label: [1, 0, 26]
文件路徑: data/RS315/0.5_0105.jpg, label: [1, 0, 104]
文件路徑: data/RS315/0.5_0222.jpg, label: [1, 0, 221]
文件路徑: data/RS315/1_0293.jpg, label: [1, 1, 292]
文件路徑: data/RS315/0.5_0173.jpg, label: [1, 0, 172]
文件路徑: data/RS315/2_0192.jpg, label: [1, 2, 191]
文件路徑: data/RS315/0.5_0296.jpg, label: [1, 0, 295]
文件路徑: data/RS315/0.5_0284.jpg, label: [1, 0, 283]
文件路徑: data/RS315/2_0345.jpg, label: [1, 2, 344]
文件路徑: data/RS315/1_0340.jpg, label: [1, 1, 339]
文件路徑: data/RS315/0.5_0255.jpg, label: [1, 0, 254]
文件路徑: data/RS315/0.5_0227.jpg, label: [1, 0, 226]
文件路徑: data/RS315/0.5_0288.jpg, label: [1, 0, 287]
文件路徑: data/RS315/0.5_0225.jpg, label: [1, 0, 224]
文件路徑: data/RS315/1_0060.jpg, label: [1, 1, 59]
文件路徑: data/RS315/2_0293.jpg, label: [1, 2, 292]
文件路徑: data/RS315/0.5_0182.jpg, label: [1, 0, 181]
文件路徑: data/RS315/0.5_0239.jpg, label: [1, 0, 238]
文件路徑: data/RS315/0.5_0274.jpg, label: [1, 0, 273]
文件路徑: data/RS315/2_0146.jpg, label: [1, 2, 145]
文件路徑: data/RS315/2_0308.jpg, label: [1, 2, 307]
文件路徑: data/RS315/2_0255.jpg, label: [1, 2, 254]
文件路徑: data/RS315/0.5_0275.jpg, label: [1, 0, 274]
文件路徑: data/RS315/1_0257.jpg, label: [1, 1, 256]
文件路徑: data/RS315/2_0063.jpg, label: [1, 2, 62]
文件路徑: data/RS315/2_0086.jpg, label: [1, 2, 85]
文件路徑: data/RS315/1_0050.jpg, label: [1, 1, 49]
文件路徑: data/RS315/0.5_0242.jpg, label: [1, 0, 241]
文件路徑: data/RS315/2_0164.jpg, label: [1, 2, 163]
文件路徑: data/RS315/0.5_0199.jpg, label: [1, 0, 198]
文件路徑: data/RS315/2_0254.jpg, label: [1, 2, 253]
文件路徑: data/RS315/2_0188.jpg, label: [1, 2, 187]
文件路徑: data/RS315/0.5_0090.jpg, label: [1, 0, 89]
文件路徑: data/RS315/0.5_0323.jpg, label: [1, 0, 322]
文件路徑: data/RS315/2_0277.jpg, label: [1, 2, 276]
文件路徑: data/RS315/2_0037.jpg, label: [1, 2, 36]
文件路徑: data/RS315/1_0112.jpg, label: [1, 1, 111]
文件路徑: data/RS315/2_0266.jpg, label: [1, 2, 265]
文件路徑: data/RS315/2_0071.jpg, label: [1, 2, 70]
文件路徑: data/RS315/0.5_0092.jpg, label: [1, 0, 91]
文件路徑: data/RS315/1_0328.jpg, label: [1, 1, 327]
文件路徑: data/RS315/0.5_0077.jpg, label: [1, 0, 76]
文件路徑: data/RS315/1_0261.jpg, label: [1, 1, 260]
文件路徑: data/RS315/1_0027.jpg, label: [1, 1, 26]
文件路徑: data/RS315/1_0210.jpg, label: [1, 1, 209]
文件路徑: data/RS315/2_0244.jpg, label: [1, 2, 243]
文件路徑: data/RS315/2_0200.jpg, label: [1, 2, 199]
文件路徑: data/RS315/2_0160.jpg, label: [1, 2, 159]
文件路徑: data/RS315/1_0005.jpg, label: [1, 1, 4]
文件路徑: data/RS315/1_0235.jpg, label: [1, 1, 234]
文件路徑: data/RS315/1_0301.jpg, label: [1, 1, 300]
文件路徑: data/RS315/1_0169.jpg, label: [1, 1, 168]
文件路徑: data/RS315/2_0050.jpg, label: [1, 2, 49]
文件路徑: data/RS315/2_0271.jpg, label: [1, 2, 270]
文件路徑: data/RS315/1_0199.jpg, label: [1, 1, 198]
文件路徑: data/RS315/2_0009.jpg, label: [1, 2, 8]
文件路徑: data/RS315/1_0111.jpg, label: [1, 1, 110]
文件路徑: data/RS315/0.5_0093.jpg, label: [1, 0, 92]
文件路徑: data/RS315/1_0314.jpg, label: [1, 1, 313]
文件路徑: data/RS315/0.5_0036.jpg, label: [1, 0, 35]
文件路徑: data/RS315/1_0278.jpg, label: [1, 1, 277]
文件路徑: data/RS315/1_0197.jpg, label: [1, 1, 196]
文件路徑: data/RS315/1_0252.jpg, label: [1, 1, 251]
文件路徑: data/RS315/1_0345.jpg, label: [1, 1, 344]
文件路徑: data/RS315/0.5_0253.jpg, label: [1, 0, 252]
文件路徑: data/RS315/1_0222.jpg, label: [1, 1, 221]
文件路徑: data/RS315/1_0223.jpg, label: [1, 1, 222]
文件路徑: data/RS315/1_0065.jpg, label: [1, 1, 64]
文件路徑: data/RS315/2_0118.jpg, label: [1, 2, 117]
文件路徑: data/RS315/0.5_0224.jpg, label: [1, 0, 223]
文件路徑: data/RS315/1_0145.jpg, label: [1, 1, 144]
文件路徑: data/RS315/2_0291.jpg, label: [1, 2, 290]
文件路徑: data/RS315/0.5_0325.jpg, label: [1, 0, 324]
文件路徑: data/RS315/1_0024.jpg, label: [1, 1, 23]
文件路徑: data/RS315/0.5_0201.jpg, label: [1, 0, 200]
文件路徑: data/RS315/2_0249.jpg, label: [1, 2, 248]
文件路徑: data/RS315/0.5_0332.jpg, label: [1, 0, 331]
文件路徑: data/RS315/2_0330.jpg, label: [1, 2, 329]
文件路徑: data/RS315/0.5_0333.jpg, label: [1, 0, 332]
文件路徑: data/RS315/1_0297.jpg, label: [1, 1, 296]
文件路徑: data/RS315/1_0074.jpg, label: [1, 1, 73]
文件路徑: data/RS315/1_0163.jpg, label: [1, 1, 162]
文件路徑: data/RS315/0.5_0129.jpg, label: [1, 0, 128]
文件路徑: data/RS315/1_0311.jpg, label: [1, 1, 310]
文件路徑: data/RS315/1_0354.jpg, label: [1, 1, 353]
文件路徑: data/RS315/1_0339.jpg, label: [1, 1, 338]
